Number,Name,Real_mps,time_s,taken_time,duration,width,height,pairs,aspect,mag_mean_mean,mag_mean_std,mag_mean_med,mag_mean_p90,mag_med_mean,mag_med_std,mag_med_med,mag_med_p90,mag_p75_mean,mag_p75_std,mag_p75_med,mag_p75_p90,mag_p90_mean,mag_p90_std,mag_p90_med,mag_p90_p90,mag_p95_mean,mag_p95_std,mag_p95_med,mag_p95_p90,mag_std_mean,mag_std_std,mag_std_med,mag_std_p90,x_med_mean,x_med_std,x_med_med,x_med_p90,y_med_mean,y_med_std,y_med_med,y_med_p90,xy_ratio_mean,xy_ratio_std,xy_ratio_med,xy_ratio_p90,coherence_mean,coherence_std,coherence_med,coherence_p90,texture_mean,texture_std,texture_med,texture_p90,valid_ratio_mean,valid_ratio_std,valid_ratio_med,valid_ratio_p90,video_path,win_start,win_end,win_len,ok,meta_time_s,meta_log_time_s,meta_arrow,meta_gopro,meta_uas,meta_seeded,meta_unseeded,meta_stabilised,meta_nonstabilised,meta_notstabilised,meta_castor,meta_canada,meta_bradano,meta_alpine,meta_lamorge,meta_lavence,meta_brenta,meta_flir,meta_river,meta_noce,meta_thalhofen,meta_tiber,meta_salmon,meta_stjulien,meta_orthorectified,meta_is_short,meta_is_very_short,meta_is_long
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.009911353,0.0008784013916738331,0.009760829620063305,0.011098725348711013,0.006339805,0.0018878288101404905,0.006128070410341024,0.008940704353153705,0.011916185548115108,0.0011846686631368712,0.011833287309855223,0.013293599989265204,0.02494042105972767,0.002209032147296884,0.025001971423625945,0.027847078219056128,0.028587167099532147,0.0017836401701173425,0.02845914326608181,0.03103754572570324,0.0080687655,0.0012179993791505694,0.007945826277136803,0.009683974832296372,0.0083741825,0.0030857191886752844,0.008154870010912418,0.012575276382267476,0.0028818424,0.0011388370767235756,0.0030985609628260136,0.004229273274540902,0.74240756,0.09819662570953369,0.750917911529541,0.8258331298828125,0.3845034616054979,0.17232263018327576,0.3204402602961892,0.5474441819060638,0.4936639889652693,0.0014696220453357845,0.4932402068493413,0.4955009310853247,0.6721530149800125,8.411192031692904e-05,0.6721418525215925,0.6722543701024646,Data\Arrow_UAS_Seeded_notStabilised.avi,3.0,5.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.011081987,0.0012130967807024717,0.011051301844418049,0.012511856853961945,0.006385546,0.0017880414379760623,0.005903773941099644,0.008940704353153705,0.01553005826038619,0.004426982117875005,0.01281974371522665,0.020970920473337176,0.028119258893032868,0.005072346550425345,0.028002651408314705,0.034388654977083204,0.031747468250493203,0.004446346541987666,0.03222933039069176,0.03724738210439681,0.009434658,0.002352980663999915,0.009495534002780914,0.01198043990880251,0.008320235,0.002933329436928034,0.007827842608094215,0.012575276382267476,0.003146047,0.001150646130554378,0.0030985609628260136,0.0049080636352300646,0.72613704,0.0958082377910614,0.7541521787643433,0.7952711105346679,0.5068400259240636,0.23598393465563391,0.49181912200465017,0.8325174400055868,0.4961304675000426,0.004210471804085807,0.4934209487017463,0.5019881424249387,0.6721217600964368,0.00010799354026252431,0.6721016676712811,0.672224231464731,Data\Arrow_UAS_Seeded_notStabilised.avi,4.0,6.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.012470673,0.001360821770504117,0.01238508615642786,0.01376142855733633,0.005256277,0.0011415478074923158,0.005467075854539871,0.006230046786367894,0.021671030722144578,0.0021589683460005904,0.022285059094429016,0.024150995910167693,0.03397532326893674,0.002294526352814889,0.033927783370018005,0.03683310642838478,0.036934643756184306,0.002222362383465577,0.03671812750399112,0.039495359882712355,0.01222308,0.0007409303216263652,0.012253065593540668,0.013153874315321445,0.006329276,0.0017935455543920398,0.006229356862604618,0.008070200681686401,0.0033786872,0.0013301599537953734,0.0028257982339709997,0.00504935160279274,0.6840928,0.09382640570402145,0.7402451038360596,0.7757398962974549,0.6109610604081794,0.27603321539879944,0.7135714199973178,0.8893249402496701,0.501456925136591,0.0020772189679906993,0.501824322868796,0.5034587426279106,0.6722222222222154,0.00020047725600556824,0.6721016676712811,0.6725236085995512,Data\Arrow_UAS_Seeded_notStabilised.avi,5.0,7.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.014206489,0.0018762273248285055,0.013650600798428059,0.016482571512460707,0.006767715,0.0020127641037106514,0.005655775312334299,0.009186373651027679,0.025370667067666847,0.0034942154585864745,0.02459925413131714,0.02940957248210907,0.03548752831088172,0.0023244305461074272,0.0346781887114048,0.03895957991480827,0.03804389867517683,0.002186445665152659,0.037539951503276825,0.04158746339380741,0.01275874,0.0009646193357184529,0.012296497821807861,0.013915855810046196,0.0070476136,0.0026206891052424908,0.006229356862604618,0.009455598890781404,0.005218467,0.0028727431781589985,0.004701440688222647,0.008959976956248283,0.6126447,0.150249645113945,0.6215934157371521,0.7710496783256531,0.6603238288992854,0.24102550848984364,0.7580627181323932,0.8892208235943201,0.5055405361200471,0.0029445706190753015,0.5068656771790747,0.5087231086282169,0.6721708749134843,0.0001584518738036893,0.672182037371904,0.6723307213180563,Data\Arrow_UAS_Seeded_notStabilised.avi,6.0,8.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.015885567,0.001013701781630516,0.016209468245506287,0.017085573449730874,0.008592686,0.0011619806755334139,0.008759393356740475,0.009987093880772591,0.029657647738026247,0.0023938241447336115,0.03013235703110695,0.03258795961737633,0.03792038559913636,0.0019687474793546023,0.03878047689795494,0.039646569937467575,0.040052703250613476,0.0019385796898400926,0.040770494937896716,0.04166099190711975,0.013797865,0.0011995811946690083,0.013897700235247612,0.014960074052214622,0.010289628,0.0031717373058199883,0.009754289872944355,0.014212575741112232,0.004940562,0.0029700659215450287,0.003726810682564974,0.008959976956248283,0.6450969,0.15900146961212158,0.7207151651382446,0.7865260481834412,0.8061037776612238,0.10613147528906108,0.8402725558856724,0.8913854055687959,0.5077121443738085,0.000922224735328808,0.5073660457835478,0.5087231086282169,0.6721585962092224,0.00012926300358727583,0.6722021297970597,0.6723186658629628,Data\Arrow_UAS_Seeded_notStabilised.avi,7.0,9.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.014651109,0.0012546497164294124,0.014782944694161415,0.015852846205234528,0.0070947516,0.0017123299185186625,0.007105957251042128,0.008965926989912987,0.028570983248452347,0.0022792760245897966,0.02888941764831543,0.030988043919205666,0.03766054974661933,0.0013394056600394947,0.03812847286462784,0.039087570458650585,0.03960844969583882,0.0014587427824907068,0.04000227674841881,0.041213975399732594,0.0141435005,0.000580762920435518,0.014159240759909153,0.014816467836499213,0.009799299,0.0026487596333026886,0.009754289872944355,0.012583423592150212,0.0029595667,0.0007169963791966438,0.0033025688026100397,0.003718483727425337,0.72241443,0.028060853481292725,0.7207151651382446,0.7601221919059753,0.6229705960237634,0.22312268848401012,0.6810177107371005,0.841488595944961,0.5059513000621255,0.001891189679179491,0.5069244384765625,0.5074696858723958,0.6721574799633804,0.00017174232194240382,0.672041390395814,0.6723568414707588,Data\Arrow_UAS_Seeded_notStabilised.avi,8.0,10.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.01339807,0.0007909192936494946,0.013056601397693157,0.014448633976280689,0.006647194,0.001311342348344624,0.007231243420392275,0.007870225235819817,0.023334308630890317,0.0034175231699813957,0.02357526123523712,0.027593843638896942,0.03481774450176292,0.0020166762781203295,0.03509786948561668,0.03729535788297653,0.03747325930744409,0.001480240773493714,0.03736524656414986,0.03937118075788021,0.012411322,0.0012950715608894825,0.012161110527813435,0.013927398808300495,0.008766442,0.001813659444451332,0.009735234081745148,0.010251233913004398,0.0034713421,0.0012063650647178292,0.0033025688026100397,0.004248245339840651,0.7323881,0.04570556432008743,0.7354449033737183,0.778543484210968,0.43477933749031855,0.18375455645176367,0.34754461324819513,0.6991659551203336,0.502311344188283,0.002145417956071553,0.5019146489162071,0.5045183488434436,0.6721284575714888,0.00015820791388409074,0.6720614828209697,0.6722684348000736,Data\Arrow_UAS_Seeded_notStabilised.avi,9.0,11.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.013190165,0.0006070060189813375,0.013056601397693157,0.01394888386130333,0.006620692,0.0012141451006755233,0.007045408710837364,0.007870225235819817,0.02111868482703964,0.0014329772967045917,0.021039247512817383,0.02261587232351303,0.035176620632410054,0.0024246855556762552,0.03509786948561668,0.037613315358757976,0.03826893665310409,0.0020516453452453804,0.03768210969865322,0.040090517997741694,0.012256639,0.0012293043546378613,0.012185245752334595,0.013892513886094093,0.008234516,0.0017209977377206087,0.008339744992554188,0.009925778768956662,0.0042565255,0.0015165869845077395,0.0033346759155392647,0.006664425507187844,0.67577106,0.08362327516078949,0.6641342639923096,0.778543484210968,0.5258839786229399,0.19478324681497095,0.5669502616656926,0.7238036651201083,0.5002342639665458,0.001110911304466943,0.5005882711971508,0.5013486495672488,0.672113946375543,8.061737363100541e-05,0.6720916214587033,0.6722061482820909,Data\Arrow_UAS_Seeded_notStabilised.avi,10.0,12.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.012749278,0.0015204736264422536,0.01328381709754467,0.0143051877617836,0.0053653847,0.0012002326548099518,0.005562221631407738,0.006833268329501152,0.020764180821263127,0.0033590618049878346,0.022109645418822765,0.023982876539230348,0.03612363520595762,0.003136296429584148,0.036157980933785444,0.03982617355883122,0.03892421842449241,0.002826706272692977,0.0394829623401165,0.04200744494795799,0.01289842,0.00120139482896775,0.012904169037938118,0.014119813963770867,0.0065350006,0.0019953763112425804,0.006624553352594376,0.009371500834822655,0.0035901153,0.0016897704917937517,0.0030266721732914448,0.005634469538927079,0.65716344,0.11703164875507355,0.6631773710250854,0.8286988139152527,0.7228597905624137,0.1890601186620666,0.6716480545527008,0.9705557313884431,0.49919031014369725,0.0010334800316879377,0.49963986265893073,0.5000885488472733,0.6721552474716965,9.647619242439951e-05,0.6721920835844819,0.6722443238898868,Data\Arrow_UAS_Seeded_notStabilised.avi,11.0,13.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.011482858,0.001180869061499834,0.011243147775530815,0.012804082594811916,0.0046320907,0.0008887758594937623,0.004758670926094055,0.00570850046351552,0.017296128026727173,0.002702567518761187,0.01621165033429861,0.019918599724769594,0.033894814592268736,0.0024796648317493234,0.03363118730485439,0.0368873992562294,0.03839111833108796,0.002581381053190694,0.03868804294615983,0.04174202606081962,0.012280816,0.000888505601324141,0.012178485281765461,0.013142335042357445,0.0056222817,0.001816179254092276,0.004951708018779755,0.008044208586215974,0.0027881004,0.0008985519525595009,0.0028156910557299852,0.0035481840372085576,0.6833613,0.10617177933454514,0.6887997984886169,0.8217683672904968,0.7452155845657799,0.17542373888332644,0.7535170766847689,0.9455137551970004,0.49652202664377376,0.002493019060206281,0.49693412032781864,0.499674975825291,0.6722099435179536,0.00011462056707962036,0.6722021297970597,0.6723287120755407,Data\Arrow_UAS_Seeded_notStabilised.avi,12.0,14.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.011701582,0.0009795313235372305,0.011891630478203297,0.012895666249096393,0.005018718,0.0009512147516943514,0.005293588619679213,0.0060384954325854775,0.01577082033165627,0.0014975639637356162,0.01621165033429861,0.017613453418016435,0.034622983593079776,0.0023490073694783617,0.03417946770787239,0.03753081113100052,0.04001740360011657,0.0014470376590525879,0.039773344621062266,0.04185556199401617,0.012226216,0.0006962994229979813,0.012390132062137127,0.012956225499510764,0.004934725,0.0016271951608359814,0.004664096049964428,0.006620434951037169,0.0040453654,0.0017137335380539298,0.0029316027648746967,0.00604162011295557,0.5680387,0.15943652391433716,0.5670152902603149,0.730903434753418,0.7827692751723482,0.11770981158228831,0.8044284576986809,0.8916287376428665,0.49210274889578226,0.0027211442610414072,0.4917740167356005,0.4960949467677696,0.6721552474716964,0.00011801627611484589,0.672111713883859,0.6722563793449802,Data\Arrow_UAS_Seeded_notStabilised.avi,13.0,15.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.014769933,0.0029310425743460655,0.015491783618927002,0.018475761637091637,0.0079445075,0.002841703128069639,0.00910908356308937,0.011582698114216328,0.01872145477682352,0.003473596721147558,0.018552605994045734,0.023032845743000508,0.03921367389460405,0.004020820464588849,0.03977137431502342,0.04308958724141121,0.043947516257564226,0.003693906454510649,0.045018541812896724,0.04848264530301093,0.012669949,0.0007264116429723799,0.012581831775605679,0.013563724793493747,0.009034207,0.004645041190087795,0.009896781295537949,0.014393052086234093,0.0056554056,0.0022753067314624786,0.005801159888505936,0.007584711164236069,0.59779036,0.14871802926063538,0.5812972784042358,0.7364040851593018,0.8504170044295809,0.1490282012641089,0.9267609354014777,0.981103793402247,0.4881464773273676,0.0023020605970654755,0.4885889090743719,0.49113205255246634,0.6721128301297009,6.379225353171121e-05,0.672111713883859,0.6721800281293885,Data\Arrow_UAS_Seeded_notStabilised.avi,14.0,16.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.01766085,0.0011035194620490074,0.01830059289932251,0.01880442351102829,0.010520043,0.0011198482243344188,0.01109095849096775,0.011582698114216328,0.022862569118539493,0.0017660459824825434,0.022775733843445778,0.024793390929698945,0.0435588825494051,0.0014526691666572804,0.043984885513782504,0.045166950523853305,0.04796599306994014,0.0014594197646678317,0.048302722722291934,0.04937902592122554,0.013594008,0.0005313244764693081,0.013779056258499622,0.014102764241397382,0.013437318,0.0014780545607209206,0.013642193749547005,0.014791050180792808,0.007182678,0.002346005756407976,0.007172552403062582,0.009407505579292774,0.68913174,0.08456557989120483,0.6576812863349915,0.7497530460357666,0.9644155180848029,0.017743853273065203,0.9713587161005952,0.981103793402247,0.48548640830844053,0.0016108463019856105,0.4854015574735754,0.4871929512771906,0.6722222222222154,0.0001534584319521946,0.6721619449467483,0.6723990355635857,Data\Arrow_UAS_Seeded_notStabilised.avi,15.0,17.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.015113907,0.002852906472980976,0.015854986384510994,0.01835349015891552,0.008121147,0.0024431622587144375,0.008412137627601624,0.011138973571360112,0.019910925585362647,0.0041064105047070535,0.02140519954264164,0.02448909617960453,0.040731308774815664,0.004383040029906607,0.042320398241281504,0.04432611480355263,0.04484717852125565,0.004421378744158471,0.046535897254943843,0.04906594917178154,0.013478345,0.001030309940688312,0.013880743645131588,0.014126389287412167,0.010144084,0.0032767478842288256,0.01010987814515829,0.013810928352177143,0.0058914023,0.0020850435830652714,0.006319061852991581,0.008303436264395715,0.66537046,0.030514830723404884,0.6746665835380554,0.706859540939331,0.8805669832720402,0.1707533066130745,0.9683281042699174,0.9739833648262545,0.4885990250863801,0.003019362949562757,0.4883529064702053,0.4928065700157016,0.672249012122423,0.00019049578264454894,0.6721518987341705,0.6725597749648315,Data\Arrow_UAS_Seeded_notStabilised.avi,16.0,18.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.011837537,0.0016391327371820807,0.011342421174049377,0.013894384726881981,0.005642155,0.0010627395240589976,0.005428182892501354,0.006570374965667725,0.014970033144992258,0.002826017486195562,0.014195166062563658,0.019323595240712164,0.03419986957063278,0.004053385690256441,0.03257755786180496,0.04045695677399636,0.03839889355003833,0.003926256866607301,0.036976065114140505,0.04399466916918754,0.0120041445,0.001297426293604076,0.011785497888922691,0.01397083979099989,0.0067270757,0.001457490143366158,0.0069461846724152565,0.007935141026973725,0.0042627025,0.0011223471956327558,0.0038131684996187687,0.005646911449730396,0.64066666,0.05920826271176338,0.6533692479133606,0.7074212908744812,0.6506998512301221,0.19052173113925086,0.5714794537034587,0.9597197284095221,0.4907323866368379,0.0014098335195147221,0.49044880586511946,0.4928065700157016,0.6721742236510102,0.0001708694940562427,0.672111713883859,0.6723186658629628,Data\Arrow_UAS_Seeded_notStabilised.avi,17.0,19.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Arrow_UAS_Seeded_notStabilised,0.561,19,,19.8,464,505,8,0.9188118811881189,0.011151012,0.0005420900415629148,0.011141948401927948,0.011747586727142333,0.0050274343,0.0008636160637252033,0.0052844081073999405,0.0058278514072299,0.014505685918265954,0.0012304061447924682,0.015149281127378345,0.01575279198586941,0.03222494849469512,0.0013589582190662237,0.03228172361850738,0.03384913355112076,0.03668812627438456,0.001465748657159408,0.0367688275873661,0.03871164239943027,0.01158586,0.0007354283588938415,0.01158155407756567,0.012391674984246492,0.0057649743,0.0011599239660426974,0.005873569753021002,0.0071999029722064735,0.003978366,0.001168696442618966,0.004087086766958237,0.005365421669557691,0.6266138,0.05903143808245659,0.6407924890518188,0.6788688957691192,0.6042216860309789,0.09848139923472479,0.6002059314264538,0.7217986130637479,0.49113261652927775,0.0014834514556200874,0.490803497912837,0.49331526812385107,0.6721305505324424,8.441770618976127e-05,0.672111713883859,0.6722423146473712,Data\Arrow_UAS_Seeded_notStabilised.avi,17.8,19.8,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.008124456,0.0013516985345631838,0.00853958074003458,0.00887920092791319,0.002460913,0.00023716443683952093,0.002436352428048849,0.002712923847138882,0.013455125542047123,0.0021126254215528763,0.01409505121409893,0.014875901397317648,0.027187127682069937,0.005681224858861348,0.029039753600955006,0.029914800301194193,0.030004763308291636,0.006214585945205299,0.03189359419047832,0.032869549468159676,0.010166086,0.0021161623299121857,0.010952499695122242,0.011126353405416012,0.0029325597,0.00045496661914512515,0.0027153496630489826,0.003580940654501319,0.0013620591,0.00014909254969097674,0.001420391141436994,0.0014818374766036868,0.728601,0.02360856719315052,0.7257948517799377,0.7500279426574707,0.5147462338029971,0.161361356674864,0.5508087851374355,0.6871202061802066,0.4938739685191568,0.0014504782204531133,0.49410478180530026,0.4954664462220435,0.6721329857314993,7.780547377441417e-05,0.6721236415963457,0.672200263504605,Data\Arrow_UAS_Seeded_Stabilised.avi,0.0,2.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.009081704,0.0004476699104998261,0.009039766155183315,0.009722737409174443,0.0027918576,0.00033475641976110637,0.002878805622458458,0.0031317142304033044,0.015561063773930073,0.0012438310698356801,0.01616555266082287,0.01702782101929188,0.029934449949198298,0.0010515103284183184,0.029834219068288804,0.03164365157485008,0.033043653373089094,0.001030088721956576,0.03314517103135584,0.034681790955364694,0.011220426,0.00041787957889027894,0.011096211150288582,0.01181166134774685,0.0033385158,0.0005499647231772542,0.00333154178224504,0.003957906644791365,0.0014201103,8.165108010871336e-05,0.0014419981744140387,0.0015131988329812884,0.73982453,0.02933903969824314,0.7433032393455505,0.7725555658340454,0.5452379278790512,0.1800875268256758,0.5377642152872181,0.7446271384834263,0.4942452424491932,0.0012155122230977837,0.49416123932483147,0.4956210027956495,0.672120526884628,8.575361943788723e-05,0.6721236415963457,0.672200263504605,Data\Arrow_UAS_Seeded_Stabilised.avi,1.0,3.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.009204344,0.0004084777319803834,0.009170777164399624,0.009752964228391647,0.0029981397,0.00030963277094997466,0.0029554865323007107,0.0033741916995495558,0.015672020458926756,0.0010627374056501084,0.01616555266082287,0.016704523283988238,0.029934741577340496,0.0010526499972923645,0.02993494383990765,0.03146781787276268,0.033112283071710005,0.000968504292369335,0.03314517103135584,0.034500417895615094,0.01122741,0.0003798633988481015,0.011332270689308643,0.011575091257691383,0.0036144825,0.0004965746775269508,0.003568701446056366,0.0042177166789770125,0.001471295,0.0002410906890872866,0.0014240806922316551,0.0016664135269820691,0.74214846,0.013451546430587769,0.7376008033752441,0.7604766607284545,0.5621706063337891,0.17376865401206387,0.5377642152872181,0.7667173979159859,0.49612694368383203,0.0013524605705038165,0.4961380304074755,0.4978268253102022,0.6721412916294135,0.00011641227811392815,0.6721236415963457,0.6723161307805093,Data\Arrow_UAS_Seeded_Stabilised.avi,2.0,4.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.009662793,0.0007070350693538785,0.009663449600338936,0.010638071782886982,0.0032441812,0.00043837743578478694,0.0033028232865035534,0.003787706606090069,0.016763803135189746,0.0021214303209698645,0.01664428599178791,0.019969173520803452,0.030543399333126022,0.0012464647043609227,0.030409564822912214,0.031739911437034606,0.033874295589824514,0.0011563953438603206,0.03374127298593521,0.03490383047610521,0.011493945,0.00051018939120695,0.011466135270893574,0.012150879018008709,0.0040659774,0.0007448811666108668,0.004125349689275026,0.004942940175533295,0.0015548421,0.00021864031441509724,0.0014896459178999066,0.0017874290235340596,0.7481464,0.015479921363294125,0.7397818565368652,0.7644989371299744,0.6132896716741767,0.2115423353657527,0.6869105476704801,0.8558477471049196,0.49679215042679403,0.0011547172496535877,0.4969367532169118,0.4981902597464767,0.672168285797635,0.00010290601933291237,0.67216101813696,0.6723161307805093,Data\Arrow_UAS_Seeded_Stabilised.avi,3.0,5.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.010916735,0.000817052845377475,0.010906429030001163,0.011950760148465633,0.0037084206,0.0005629307706840336,0.0037526688538491726,0.004185837507247925,0.02037720201123092,0.0018042755147688223,0.020716341212391853,0.022229280881583692,0.03295780846642123,0.001965006551574394,0.03316738903522492,0.03522806383669376,0.03597492068592045,0.0016282492318758545,0.035656635835766795,0.03815174207091331,0.012511904,0.0007311882800422609,0.01254542451351881,0.013392738066613674,0.004765366,0.0008942474378272891,0.004829223267734051,0.005664432607591152,0.0016023457,0.00012284737022127956,0.001592217362485826,0.0017282943008467555,0.7464336,0.025098349899053574,0.7420364022254944,0.7808062911033631,0.6169243397834592,0.1734988047071748,0.600202245139901,0.7957774432214509,0.49967313280292586,0.0034796660527645373,0.49862434536803,0.5037903789445466,0.6721142974611921,4.9444515666655436e-05,0.6721236415963457,0.6721666246180522,Data\Arrow_UAS_Seeded_Stabilised.avi,4.0,6.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.012234826,0.000952104281168431,0.012125820852816105,0.013454066775739192,0.004622197,0.001092590973712504,0.004349933937191963,0.005974713526666164,0.02374276037638386,0.0022516693867076346,0.02310618059709668,0.02698249453678727,0.03522725589573383,0.0015113818505871088,0.035991880297660823,0.03674207538366318,0.037714151562088065,0.0013745967877133007,0.037875508144497874,0.039346005506813525,0.013515044,0.0006016111001372337,0.013682925142347813,0.014088509790599345,0.006014063,0.0015847972827032208,0.0057857767678797245,0.00791262947022915,0.0019254884,0.000306042522424832,0.0017360005294904113,0.002342863054946065,0.7351289,0.014528151601552963,0.7363814115524292,0.7457152724266052,0.6123986333150363,0.10636557270144277,0.5998164879567355,0.7466278443745686,0.5050343631918914,0.0020959634881347927,0.5048955580767464,0.5076246792662377,0.6722067005754886,0.00023243532571400508,0.6721236415963457,0.6725721600837171,Data\Arrow_UAS_Seeded_Stabilised.avi,5.0,7.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Arrow_UAS_Seeded_Stabilised,0.561,19,,19.8,464,505,9,0.9188118811881189,0.013245398,0.0005190205993130803,0.013360449112951756,0.013831547275185586,0.0058697197,0.0005792147130705416,0.005800159648060799,0.006498278491199017,0.026360789727833536,0.0014029974540830028,0.026849796064198017,0.027531971409916877,0.035914285605152446,0.0010637684655484894,0.035991880297660823,0.037353593036532406,0.03818298909399244,0.0010595519960269776,0.03792067430913449,0.03952435243874788,0.013945437,0.00036018865648657084,0.013995625078678131,0.014428390376269817,0.007835143,0.0007995531195774674,0.007931625470519066,0.008633410558104515,0.002187769,0.000335304910549894,0.0020839013159275055,0.0026192652061581613,0.7300312,0.01973816752433777,0.7350343465805054,0.7449819803237915,0.659069168477356,0.1101000968733656,0.6574967405946684,0.793207852152432,0.5082200792100695,0.0016469921255681224,0.5090740129059437,0.5096648451861213,0.6722596506746922,0.00020834190553271613,0.6721797064072672,0.6725721600837171,Data\Arrow_UAS_Seeded_Stabilised.avi,6.0,8.0,2.0,True,19,2.995732273553991,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
